,ID_HDC_G0,active_living,nightlife,community_space,education,food_choices,health_wellbeing,mobility,accessibility,fifteenPopAccess,fifteenPopAl,fifteenPopN,fifteenPopCS,fifteenPopE,fifteenPopFC,fifteenPopHW,fifteenPopM,lng,lat,CTR_MN_NM,UC_NM_MN,P15,AREA,UC_NM_CTR
1477,3797,949.0359954833984,1295.2849731445312,884.9760131835938,474.9312515258789,411.8935089111328,553.5375061035156,289.75299072265625,757.7959987095423,148788.17120428,125338.54208304,99411.97144327,133340.0172451,162654.17345437,174227.49448435,148955.12147478,179359.5631536,40.951927097891065,57.76496559231104,Russia,Kostroma,230066.5018,75.0,"Kostroma, Russia"
1478,3798,2592.885009765625,2086.6920166015625,1490.698974609375,1450.0280151367188,1250.04345703125,1518.7559814453125,3327.7860107421875,2038.6474086216517,477602.11784216005,364333.02674419,603839.15637409,870767.3337107899,913179.9539990199,1033997.85093261,862062.01590272,339345.05901701003,28.30013915862984,-15.39681273340076,Zambia,Lusaka,2381620.737,309.0,"Lusaka, Zambia"
1479,3809,555.3887634277344,2990.821533203125,492.9439926147461,609.8939971923828,487.35150146484375,517.2382354736328,1411.853759765625,1061.3407955169678,1473244.81581493,2122655.98956986,376241.35385919997,2333812.89598318,2096329.70499647,2191790.3335891897,2208742.75389095,1078401.4126857999,32.84283939792088,39.94994185644745,Turkey,Ankara,3002439.98,376.0,"Ankara, Turkey"
1480,3814,3774.9619140625,4984.94384765625,1432.791015625,1305.218017578125,1291.906982421875,1520.5899658203125,1746.8499755859375,2183.6478402273997,13283.479153159999,22009.10241235,1510.55994484,86018.77413112,81563.82212284999,71484.81359836999,63885.20891077,68696.0237377,29.430795927038748,-23.880750767805637,South Africa,Polokwane,248059.573,99.0,"Polokwane, South Africa"
1481,3817,1206.7407531738281,1224.239990234375,1277.0607604980469,946.1677398681641,2279.8934326171875,1406.4599609375,1374.1010437011719,1360.590584891183,138492.61564552,140220.38460889,143681.66285135,142067.220508,152799.70601135,54183.55689482,136135.2812568,97982.16593808,30.648260549146734,31.138512279061732,Egypt,Desouk,263930.9078,45.0,"Desouk, Egypt"
1482,3819,1777.073974609375,3045.537475585937,1720.7354736328125,692.6195068359375,4449.29296875,1959.95703125,,1796.1658630371094,24131.689162410003,39740.71062163,11259.75707078,46886.90401076,99236.48212882,9129.58511649,33125.144052439995,,27.98416041794375,7.701977745190432,South Sudan,Wau,235262.1815,38.0,"Wau, South Sudan"
1483,3822,1955.3832397460938,1936.4812622070312,1879.8359985351562,1175.052001953125,1644.30224609375,2054.87109375,2723.448974609375,1943.2578648158483,16116.87024752,18709.47652409,16965.8487281,19774.6967714,33809.35839043,24160.40029815,18188.77654031,7128.44714583,28.44723595707739,-14.433455309997623,Zambia,Kabwe,196069.2962,54.0,"Kabwe, Zambia"
1484,3823,2098.905029296875,,1360.4445190429688,1896.6635131835938,1061.6635437011719,1792.6875,3728.98193359375,1890.942103794643,14196.16745409,14519.22152411,,25645.30354216,17278.91342702,30775.772030789998,16171.073728759999,11036.84991533,30.39148988369409,-29.58253725650337,South Africa,Pietermaritzburg,146998.9685,46.0,"Pietermaritzburg, South Africa"
1485,3825,1232.16796875,1927.60595703125,884.2020263671875,650.9730224609375,642.3815002441406,1003.5,568.3410034179688,1023.9261518205915,32771.16764417,30987.277439409998,15932.587405080001,35826.62907378,42794.34772564,37717.928751240004,28465.367765720002,50779.175555919996,35.36358713893205,46.85067896802097,Ukraine,Melitopol,111269.2056,49.0,"Melitopol, Ukraine"
1486,3833,1181.2780151367188,1610.7360229492188,1111.8997497558594,601.6952362060547,495.21449279785156,703.9292449951172,1492.9110107421875,1085.7897818429128,213534.54716538,193329.92467534,131211.20319283,197991.46329893,289139.23021469,286163.84905874997,264430.0547457,139121.52935999,40.97724906758315,56.99652898977907,Russia,Ivanovo,376824.1278,96.0,"Ivanovo, Russia"
1487,3839,795.3184814453125,929.2505187988281,752.2505187988281,595.8644714355469,250.66799926757812,388.0060119628906,336.802001953125,581.1883566720145,182058.81189617998,166960.96109087,144538.30074412999,164294.12534802,184062.38012881,194239.66249786,188652.34594742,194303.21299526002,40.399785224711586,56.14068331860156,Russia,Vladimir,254805.2606,55.0,"Vladimir, Russia"
1488,3843,713.3060302734375,4619.4228515625,364.83949279785156,696.531005859375,829.1497344970703,1200.4660034179688,2346.1207275390625,1488.9556394304548,280668.14803198,545043.58151734,62413.00442313,647274.38897119,545952.2936014,488495.05001408,369043.31389246,172774.54318933998,32.49287147696798,37.87448316537999,Turkey,Konya,791429.2429,196.0,"Konya, Turkey"
1489,3847,1690.5849609375,,650.5579833984375,393.5920104980469,,1227.5889892578125,,559.5084315708706,20185.445290609998,6253.27747157,,17769.0542231,19580.49240783,,11381.076538100002,,28.07363421217742,-1.4279805020011216,Democratic Republic of the Congo,Walikale,109765.4215,7.0,"Walikale, Democratic Republic of the Congo"
1490,3852,,,718.7020263671875,0.0,,,,102.67171805245536,2196.4568596099994,,,1427.7542228899997,2196.4568596099994,,,,28.115091693351534,-3.2757124475817583,Democratic Republic of the Congo,Elila,158610.4678,8.0,"Elila, Democratic Republic of the Congo"
1491,3853,1133.75,1202.7669677734375,921.0809936523438,706.9770202636719,352.0249938964844,615.35302734375,421.0530090332031,772.8914089202881,73328.09629216,53251.02383149,51604.703527089994,64864.26302993,70756.47455453,86549.56225347999,75105.15925206999,88100.38962199,39.6397678891854,54.65927510432399,Russia,?????????,133218.0362,42.0,"?????????, Russia"
1492,3859,3447.287109375,2480.6317138671875,1354.260986328125,1022.2845153808594,1792.300048828125,1993.6910400390625,5000.0,2548.945981706892,10060.63386194,16916.549821970002,33215.44914317,101530.33105663,140772.61718924,62527.88907502,49164.30208466,3117.8646227799995,28.627625448026873,-12.967769234355917,Zambia,Ndola,439792.8329,91.0,"Ndola, Zambia"
1493,3863,,,1614.0849609375,194.6179962158203,,421.6610107421875,,352.5411376953125,18510.241356349998,,,8411.638667140001,18708.422221279998,,18484.466383429997,,28.191552226802774,-3.0595001755683446,Democratic Republic of the Congo,Kamituga,145091.4341,11.0,"Kamituga, Democratic Republic of the Congo"
1494,3865,1082.5922546386719,1347.5565185546875,780.39599609375,609.8815155029297,386.4572525024414,626.2695007324219,465.8534927368164,830.5706449236188,182825.94262308,154580.57441686,137570.32137887,181263.60885006,193052.08011465002,215894.59032374,189699.01394953998,213294.11630536,39.747510244597066,54.60578351433624,Russia,Ryazan,329618.5194,93.0,"Ryazan, Russia"
1495,3868,3379.406005859375,5000.0,3295.697021484375,2399.93896484375,2514.2244873046875,3112.0439453125,2538.12109375,3069.1649954659597,165860.25140019,383103.06097185,136655.39447559998,406362.47345217003,673587.7058964301,458492.51424269,338992.59056851,507849.03842881,30.93746732901641,-29.847738045363453,South Africa,Durban,2867061.597,745.0,"Durban, South Africa"
1496,3881,1542.844970703125,5000.0,555.6849975585938,780.406005859375,808.5959777832031,1116.612060546875,,1280.198277064732,36181.83854776,27540.53116207,2456.1186301899997,52811.8285839,52236.27088226,50761.40849604,41513.99608977,,30.917527295941106,29.94889150992333,Egypt,6th of October,163091.7484,48.0,"6th of October, Egypt"
1497,3902,4088.64501953125,5000.0,2657.7780151367188,2873.8893432617188,1737.4210205078125,2901.9462890625,4092.89892578125,3318.7477591378347,4733903.39530808,4476106.05538227,2341216.1969280196,7295114.0677049495,6398651.7144336,11173548.404886419,8158627.17671061,5891471.07128012,31.26136338847181,30.05961694141589,Egypt,Cairo,19734085.73,1585.0,"Cairo, Egypt"
1498,3927,3525.492919921875,4600.14501953125,3012.1619873046875,2391.43505859375,1691.1209716796875,2194.801513671875,2405.7020263671875,2693.16170828683,173676.55443632999,128892.89002363003,58632.119558369996,250602.86080925,244700.95121745003,502222.99166696006,408215.00290028,239746.90053927,31.416486211236908,31.05272803119226,Egypt,Mansoura,1073967.28,120.0,"Mansoura, Egypt"
1499,3941,1087.35400390625,1226.217041015625,1173.9410400390625,496.0379943847656,403.031005859375,632.5780029296875,680.1240234375,883.4121186392648,84899.89401468998,60007.116113510005,55035.452694969994,49504.244008,87106.36306447999,87482.68440622001,85437.67637034,77275.43327496,41.31545676834786,56.35747835753498,Russia,Kovrov,127651.3977,32.0,"Kovrov, Russia"
1500,3967,857.4240112304688,1440.7449951171875,539.9359741210938,543.9940185546875,574.968994140625,506.74700927734375,1004.0499877929688,773.0030081612723,49512.69855259001,46080.84902645,23947.572975099996,51249.12376472,49497.97686862,50139.70213413,51900.408122060006,39508.119629609995,31.461328025324036,30.88271182536042,Egypt,El Senbellawein City,170694.8469,29.0,"El Senbellawein City, Egypt"
1501,3982,4501.86279296875,1969.612060546875,1263.553955078125,1354.988037109375,2276.64501953125,1454.5269775390625,5000.0,2479.1264125279017,4101.10602533,726.4697641,18466.221919969998,29052.010029549998,25754.182911310003,10917.53025845,24275.47762613,5562.6133424399995,29.776810135895786,-19.4542204178431,Zimbabwe,Gweru,164533.4903,40.0,"Gweru, Zimbabwe"
1502,4007,3012.533935546875,3939.929931640625,1009.6119995117188,557.2670288085938,1196.5770263671875,938.4515075683594,5000.0,2309.2232927594864,51538.189202819995,97022.25670126,66024.95123719,335341.90632499,399041.32311079,279935.72822693,326916.21581277996,2503.7005929,28.86077897307485,-2.5116260916019635,Democratic Republic of the Congo,Bukavu,827032.6454,64.0,"Bukavu, Democratic Republic of the Congo"
1503,4009,694.1199951171875,3168.568115234375,397.2030029296875,1196.2490234375,902.6729736328124,1048.0450439453125,3724.054931640625,1587.0210178920202,10285.68950508,77894.94766422,5697.44520624,83882.05569491,45488.78824029,64241.08538433,56051.488447359996,6651.96708626,33.227338398869634,37.178383832393905,Turkey,Karaman,127506.4324,22.0,"Karaman, Turkey"
1504,4019,1123.8909912109375,1035.6484985351562,1154.7330322265625,783.197509765625,461.33599853515625,684.3419799804688,420.5292434692383,823.9375795636859,193436.71869116,148994.02490745,158272.10244291,144723.15395058,185922.70842678,209370.35233862998,190248.13481905,221594.56840226,39.59141073823543,52.59940317755257,Russia,Lipetsk,389254.1466,132.0,"Lipetsk, Russia"
1505,4020,1746.6180419921875,1497.468017578125,1139.4560546875,825.1790161132812,543.4349975585938,967.9920043945312,697.5289916992188,1182.0452902657646,49358.63008531,23118.55815548,37536.02579529,46552.318620909995,63784.1926697,70764.60815237,56609.48773868,65350.40208072,37.5979494876874,48.846779722018304,Ukraine,Sloviansk,132301.1935,48.0,"Sloviansk, Ukraine"
1506,4024,955.3995056152344,1438.5880126953125,956.97998046875,649.9819946289062,428.7640075683594,799.8090209960938,596.22900390625,897.5531452723911,64617.00643189,57539.71843928,47493.28069884,63597.93991461,81765.01989392999,82241.53862266999,68447.11113813,78431.84694764999,37.573888241468026,48.732814544999,Ukraine,Kramatorsk,150246.3864,60.0,"Kramatorsk, Ukraine"
1507,4028,712.8219909667969,1261.4019775390625,839.0632629394531,553.406494140625,367.2344970703125,587.3480224609375,376.78350830078125,712.6972754342215,624090.91206335,584536.07434769,406616.06270524,559115.78711519,623644.3872253901,673850.40047791,600936.43159651,677267.65387034,39.20276209335437,51.673031773128876,Russia,Voronezh,856829.2519,229.0,"Voronezh, Russia"
1508,4040,1457.3975219726562,2405.0755615234375,461.1407470703125,475.17649841308594,880.4149780273438,881.8574829101562,,950.0929914202009,59902.26548075,37763.82628482,22956.443362770002,78689.15756294,78425.67191046,63253.07016341,61264.68769081,,29.08697354060523,-4.12091487281854,Democratic Republic of the Congo,Baraka,188914.4751,19.0,"Baraka, Democratic Republic of the Congo"
1509,4045,3100.881103515625,1740.77001953125,1441.43505859375,609.1749877929688,987.1420288085938,517.1270141601562,3174.114990234375,1645.763680594308,89207.30092055,39541.12010295001,91907.59085204,122496.1462386,241095.22787259,165037.67753177,238992.54430855,31539.135493320002,29.19753456450271,-5.915626621825026,Democratic Republic of the Congo,Kalemie,462455.5539,39.0,"Kalemie, Democratic Republic of the Congo"
1510,4047,,3189.35302734375,2153.136962890625,366.43798828125,,1390.9172058105469,,986.2342878069196,101197.36881675001,,23230.784046169996,36147.19121141,142850.02924343,,70967.79854644,,29.143020732681904,-3.3874631575498797,Democratic Republic of the Congo,Uvira,450797.3203,27.0,"Uvira, Democratic Republic of the Congo"
1511,4052,4012.892578125,2072.6094970703125,656.9169921875,567.7794799804688,1382.6087646484375,483.8087463378906,,1387.7716282435827,149471.98215606,22135.417108510002,78546.78665120999,406931.1997031,464875.08904181997,255576.62492409,537888.92271093,,29.222418522724873,-1.6614857694700074,Democratic Republic of the Congo,Goma,820570.0978,88.0,"Goma, Democratic Republic of the Congo"
1512,4062,832.0964813232422,2982.5699462890625,757.3920288085938,652.0519866943359,372.0225067138672,761.6860046386719,1804.3764953613281,1213.3646567208425,50220.19039146,58705.46256293,5889.90536951,69788.96794701999,64859.26845124,74720.77719285,60334.62368156,23035.931924689998,34.01542179125279,38.3692124787601,Turkey,Aksaray,126210.0624,23.0,"Aksaray, Turkey"
1513,4065,913.3402404785156,1593.8487548828125,716.7955017089844,743.1000061035156,454.29148864746094,624.0432434082031,285.65225982666016,858.1761885370527,139506.25301046998,111663.29021944999,65143.88579195,139826.94107773,129974.30401082002,145987.47975345998,134907.65551731997,156445.62489983003,33.036842131488505,34.69292579358531,Cyprus,Limassol,159459.5446,56.0,"Limassol, Cyprus"
1514,4077,1490.0579833984375,3287.990478515625,275.18701171875,296.3970031738281,823.9450073242188,461.25201416015625,2755.491943359375,1312.1602456229073,139565.03647822,112339.7868307,35645.6177228,293570.5872661,296109.15228542,232838.80282071,293025.05742984003,43595.19115829,29.30025096172614,0.12139304794306643,Democratic Republic of the Congo,Butembo,389835.4032,67.0,"Butembo, Democratic Republic of the Congo"
1515,4078,2572.2220458984375,1079.980224609375,905.1399993896484,730.8847503662109,862.3205261230469,583.7284851074219,5000.0,1597.0741141183037,357598.99930809997,163555.97766637,541072.07520551,604232.3425619,655705.95691941,598378.43665903,752499.3691904601,11061.68538147,29.3686275326695,-3.375390149756007,Burundi,Bujumbura,901425.4249,104.0,"Bujumbura, Burundi"
1516,4083,1581.2330322265625,1598.8895263671875,1415.5439453125,749.7649993896484,473.59674072265625,1048.9190063476562,617.7655029296875,1189.6056387765068,431460.0226418399,290676.20545646,313039.53774477,342468.93164415,564819.50957856,668645.5906053099,449527.48256381,586736.9682292801,37.840985608509605,48.01062215906686,Ukraine,Donetsk,996285.7842,344.0,"Donetsk, Ukraine"
1517,4094,625.510986328125,962.8194885253906,681.2914733886719,575.0999755859375,363.6309967041016,476.9954833984375,1111.0135498046875,713.9925714220319,211699.56326576998,207610.74079361,158069.17863358,213337.21193445002,209263.53150137002,227181.13033731998,219815.69032476,145037.07392512,33.34641311388838,35.159990673659074,Cyprus,Nicosia,228922.9764,92.0,"Nicosia, Cyprus"
1518,4096,,,726.9039916992188,622.7169799804688,1077.4439697265625,436.21099853515625,,384.1838618687221,29101.27482823,,,27879.119371679997,28959.48818425,19920.007211950004,28639.557062419997,,29.441847527029626,-3.9728451807412184,Burundi,Rumonge,128853.5674,7.0,"Rumonge, Burundi"
1519,4097,2729.1824951171875,2072.132080078125,2142.31103515625,1057.7669677734375,1540.1729736328125,1642.8385009765625,392.7130126953125,1793.690141950335,43474.961074770006,37125.74652056,46217.23877914999,34450.15534515,91605.29013576999,68730.67387258999,58866.6382221,135212.051633,38.03186207337456,48.32017878647366,Ukraine,Horlivka,195806.024,96.0,"Horlivka, Ukraine"
1520,4099,4750.0252685546875,1950.2444458007812,525.0589904785156,379.333251953125,1202.4427490234375,607.9060211181641,,1305.3743133544922,820636.2195694901,78549.50784633998,426599.20533443,1372572.52352551,1504778.75353307,912943.28995326,1429735.33304653,,29.46341093496977,0.4975351322931873,Democratic Republic of the Congo,Beni,1505135.45,56.0,"Beni, Democratic Republic of the Congo"
1521,4103,1076.8990478515625,1774.636962890625,743.8660278320312,417.9670104980469,492.2160034179688,695.3194885253906,4078.03857421875,1362.890145438058,53168.251670310005,74056.09794617,37559.83308283,96364.00614558,108086.65901895,99247.13886788,94502.23192299,2554.34550656,34.9544841377235,40.551653939736845,Turkey,orum,181011.9312,35.0,"orum, Turkey"
1522,4110,1252.0880126953125,2702.5369873046875,892.6090087890625,726.2620239257812,646.0780029296875,967.7789916992188,368.0230102539063,1130.4044233049665,241865.80010269,205810.59825722,101330.77285119,267811.34043726,289660.36848481,295252.31875932,249438.70726994998,325094.15170307003,37.56774997137824,47.1210013754368,Ukraine,Mariupol,436133.0623,162.0,"Mariupol, Ukraine"
1523,4120,4387.58203125,1921.718994140625,862.510986328125,888.8809814453125,1516.126953125,996.7880249023438,1887.095947265625,1710.5531180245537,63245.07815421,25111.6144114,85234.34012842999,169756.37180660997,183110.70799937,109505.94903641,176270.84728664,61632.55755465,29.646625386079492,-4.880465078363402,Tanzania,Kilima Hewa,265794.8145,63.0,"Kilima Hewa, Tanzania"
1524,4128,1902.8890380859373,1024.3465270996094,888.0255126953125,977.4494934082031,891.39501953125,1292.1939697265625,2331.3115234375,1336.8622785295759,18036.658146230002,8120.27918098,25960.35015903,27920.832923150003,26099.6160489,30462.09662942,20831.65862686,7579.20582102,29.633491128788794,-1.5015693442967517,Rwanda,Musanze,118901.3698,19.0,"Musanze, Rwanda"
1525,4136,1430.0780029296875,856.0700073242188,867.7360229492188,639.1019897460938,368.5759887695313,719.8989868164062,1064.5269775390625,877.2347041538784,49227.1466314,21205.60096982,45876.90383163,47657.35204789,53080.12415704999,60432.70213605,52109.266997239996,36522.825783809996,38.14563617170177,48.04137285281206,Ukraine,Khartsyzk,101471.3568,21.0,"Khartsyzk, Ukraine"
1526,4141,2544.0048828125,4594.67578125,2983.639892578125,4166.6650390625,1025.822998046875,3372.555908203125,3612.0419921875,3212.2602887834823,28248.94622741,78094.59433099,31903.876173650002,126346.03815666001,43148.43422153,205303.30637525,42547.94617717,20860.0778373,32.52133587064591,29.9773257684945,Egypt,Suez,499891.3049,66.0,"Suez, Egypt"
1527,4163,,1172.64697265625,514.9719848632812,2212.340087890625,857.218017578125,524.5909881591797,1363.2659912109375,992.7259957449777,32336.84260786,,24615.83574418,34614.30475292,7947.65927704,29921.079825790002,37879.41239686,21822.14278808,29.92881107200082,-3.4318416281089124,Burundi,Gitega,204774.3636,17.0,"Gitega, Burundi"
1528,4171,3234.35791015625,2713.595947265625,1364.8330078125,1123.5889892578125,1405.7430419921875,1539.009033203125,5000.0,2305.0897369384766,64539.54028435,165154.73528418,189731.20526901,515480.0640261,614701.66851982,482087.14211059,427569.93833132996,52392.738336509996,31.0319488161162,-17.841511780528087,Zimbabwe,Harare,1934204.504,486.0,"Harare, Zimbabwe"
1529,4172,2398.8675537109375,1823.2350463867188,1356.3709716796875,1316.6309814453125,1207.2355041503906,1702.9869995117188,1062.4522094726562,1612.5742885044642,337018.5348594,214136.89841720002,281747.11660832004,413259.05284784,411082.89426691004,476093.50236441,317077.34452708997,478208.90071986004,30.094232150896033,-1.956483503732799,Rwanda,Kigali,1114831.507,215.0,"Kigali, Rwanda"
1530,4175,681.1524963378906,1023.7155151367188,785.9682464599609,777.208251953125,491.58150482177734,740.5075073242188,1015.3199920654298,874.0933118547712,75969.85267095,79795.57347784,56345.614688949994,76232.47658222,72525.58254502999,80505.02097181999,67582.33536385,62057.247148919996,38.811150571921004,48.46207348726716,Ukraine,Alchevsk,139091.0732,45.0,"Alchevsk, Ukraine"
1531,4181,1441.0919799804688,1096.35205078125,705.197998046875,389.5490112304688,346.14801025390625,617.0419921875,238.5200042724609,684.3067103794643,82285.81117818001,44303.70594013,60617.03393093,81884.24143644,85639.91233724999,87226.59290473,77063.02238943,94468.05203083,43.45868116656827,56.24061248507693,Russia,Dzerzhinsk,165716.2677,60.0,"Dzerzhinsk, Russia"
1532,4182,1635.3200073242188,4953.1722412109375,1232.427490234375,1547.8414611816406,708.062255859375,1202.7197570800781,3605.614990234375,1999.43017578125,98772.64562672001,269218.04420804,35330.22159182,308823.67835545,273496.8843071,398342.51365553,314579.00101969,59381.21589908999,34.600133980799875,36.79895454874116,Turkey,Mersin,786305.0399,143.0,"Mersin, Turkey"
1533,4184,2162.5889892578125,768.6889953613281,700.7197570800781,484.906494140625,1166.9859619140625,999.1489868164062,1134.0849609375,1088.747797557286,34629.57414101,16883.024873669998,40931.32591079,45111.34095682,48833.47849175,31369.487605140002,36091.84138281,32225.103482140003,30.10957801745239,-4.573011646390115,Tanzania,Murubona,106449.779,18.0,"Murubona, Tanzania"
1534,4189,2783.751953125,1658.3907470703125,1081.8030090332031,796.6852416992188,3681.53076171875,1788.8545227050781,2068.437255859375,2002.003402709961,23747.38779701,33870.24217013,84480.17364184,175162.02488714998,206292.89650971998,19210.84708823,73980.45012071,51527.464816290005,31.0761512834758,-18.015476209666424,Zimbabwe,Chitungwiza,448363.3597,50.0,"Chitungwiza, Zimbabwe"
1535,4195,1049.48046875,1153.8497314453125,962.4535064697266,598.8742370605469,366.4232406616211,591.00048828125,321.07749938964844,763.8029654366629,814081.63027689,652942.66524739,608474.55229697,689825.32221516,894647.35771873,955234.57987733,861092.69484467,980639.11829018,43.91935723227008,56.29126983517297,Russia,Nizhny Novgorod,1154630.035,269.0,"Nizhny Novgorod, Russia"
1536,4200,1825.261962890625,1230.2052307128906,1133.0199584960938,1031.0490264892578,1408.1222839355469,1050.6129760742188,2389.376953125,1446.6729932512555,77006.96368966,56247.07309131,90965.66510750001,103629.91699729,112265.50022486,81716.23647157,108277.91829392,26102.52650531,30.249901759091635,1.5565822468336397,Democratic Republic of the Congo,Bunia,639359.3823,39.0,"Bunia, Democratic Republic of the Congo"
1537,4202,1258.0132751464844,1798.905029296875,847.2119750976562,929.8109893798828,485.11000061035156,611.4680023193359,331.6409912109375,970.0182894979205,203486.32366291998,144308.27951113,96154.2775814,211749.70517837,191190.72789082,250293.85504372,237304.12915604,254442.20885745,41.43203161441361,52.73064046298369,Russia,Tambov,288909.9357,66.0,"Tambov, Russia"
1538,4207,635.6860046386719,2371.0625,505.1595001220703,579.1877593994141,627.1630249023438,1266.0802612304688,897.6940002441406,1115.63916015625,319473.92123184,401364.18482345995,109339.3524761,433871.26011900004,422987.18467084004,387286.70707994,273628.67393160996,308554.34473964997,36.29992769963796,41.30647116879134,Turkey,Samsun,503533.3244,72.0,"Samsun, Turkey"
1539,4213,1513.2317810058594,1608.3470458984375,1470.2374877929688,960.9129943847656,560.3877563476562,858.6900024414062,1548.5469970703125,1200.2222769601005,180931.39041278,136386.42807189998,131365.99669007998,145617.19363333,212866.23611541,274837.74394692003,212945.56582691998,106457.50046266001,39.31729315420287,48.56086473301871,Ukraine,Luhansk,415351.2298,114.0,"Luhansk, Ukraine"
1540,4214,712.2324981689453,1800.4760131835938,700.2047576904297,483.4049987792969,612.1422424316406,832.0910034179688,2008.1644897460938,1068.9882736206055,80568.10691111,99483.73467779001,35452.121792599995,93406.57515018,114234.501643,94744.05626416,87171.73810475,22105.689639379998,34.88874980771406,36.922608113708066,Turkey,Tarsus,159692.4282,32.0,"Tarsus, Turkey"
1541,4216,883.5505065917969,3560.25390625,445.7567596435547,613.1847534179688,1007.333984375,1254.6804809570312,497.5249938964844,1223.7134225027903,444223.30096306,509037.26653368,106181.25952258,634044.8735088201,605503.9296424899,489191.5035912,424120.60611369996,590498.28593886,35.519182041617576,38.73676797098087,Turkey,Kayseri,772653.6789,146.0,"Kayseri, Turkey"
1542,4220,2284.8269653320312,4514.60888671875,2620.458251953125,2636.8577270507812,2535.1759643554688,2377.8790283203125,570.5625,2684.143053327288,725595.42360623,1022305.91574528,522441.29152876,787620.47494868,882149.12980448,837282.5261053501,773754.79172491,2265173.8947492996,32.55238495314192,-25.86810684769351,Mozambique,Maputo,2428912.221,423.0,"Maputo, Mozambique"
1543,4223,1727.883056640625,1584.822021484375,1281.9695434570312,925.9345092773438,393.0865020751953,804.2969970703125,1934.8599853515625,1472.3678370884486,79338.16232569999,63626.06080272,79478.10227999001,85636.03124114999,114222.31132856,156875.54043295,127950.61373351,65211.6836052,37.75667392995893,44.72483829968746,Russia,Novorossiysk,184346.6315,83.0,"Novorossiysk, Russia"
1544,4234,1307.3889770507812,964.2509765625,1083.7334594726562,577.9705200195312,324.5492401123047,683.5449829101562,520.9140014648438,803.8863154820033,146550.35614832002,83155.19018549,129571.24862443001,107288.64286908001,155778.22426217998,168496.36320122,140233.92544904997,147530.52307763,38.897599273836676,47.232891186751175,Russia,Taganrog,249514.2076,73.0,"Taganrog, Russia"
1545,4237,1463.5375061035156,2966.7532958984375,1518.343017578125,1533.6922607421875,603.25,1113.2589721679688,1772.2355346679688,1638.4697963169642,75100.97375328,152621.59364532,25610.85179064,102407.78409024,94699.2103069,291563.56871312,156038.91810075002,114494.46979596,35.29780628238622,37.00568918727512,Turkey,Adana,737573.5176,135.0,"Adana, Turkey"
1546,4243,864.8690185546875,2204.626953125,1588.1300048828125,2533.56103515625,968.89697265625,1239.5609741210938,2012.4349975585935,1668.9602748325892,324240.26529126,587621.77381081,268228.27960677,512252.49235142,268090.5238259,684066.1126965,650955.99484499,355957.51873765996,32.6552794453276,25.714391544129313,Egypt,Luxor,758361.9845,49.0,"Luxor, Egypt"
1547,4245,1340.6182250976562,,1067.7615356445312,684.6324920654297,1037.6610412597656,1188.0750122070312,,801.0472085135324,99827.046352,55615.26729454,,72936.38146487999,93682.28919525,71339.34799307,68077.27524932,,30.67086440585816,4.094037869913478,South Sudan,Yei,252291.7722,26.0,"Yei, South Sudan"
1548,4248,2321.756103515625,1651.9530029296875,1321.6430053710938,309.6705017089844,1169.197021484375,1107.6657409667969,2237.8617553710938,1464.1521399361745,28750.8705683,11563.8313688,27710.91257977,34528.80084189,55043.0523387,37887.00449989,38445.55474075,16011.31772115,30.663181606173325,-0.6110111437524457,Uganda,Mbarara,140109.0458,27.0,"Mbarara, Uganda"
1549,4252,,,,553.0360107421875,1602.8665161132812,621.9199829101562,,410.64843314034596,19666.9513841,,,,18578.83965831,6803.3723057,18487.90330265,,30.701801545737574,3.127908061381577,Democratic Republic of the Congo,Ariwara,282170.4988,14.0,"Ariwara, Democratic Republic of the Congo"
1550,4265,1809.823486328125,,852.1830139160156,937.4105224609375,599.6649932861328,924.0287475585938,2041.9042358398438,1070.0487147739955,64261.21614596,30141.026308179997,,76362.22414465001,68482.07421245,85605.27661062,68052.80523421,19385.84366518,36.550910317631946,40.324220216446086,Turkey,Tokat,134630.5445,19.0,"Tokat, Turkey"
1551,4268,1463.740478515625,1340.3584594726562,804.3945007324219,271.947998046875,532.8030090332031,714.1304931640625,1986.2734985351562,1103.4292827333722,89504.84128121,39773.17817798,70885.44140667,96076.05696064001,110254.27142491001,103385.58109883,98431.07063505,55536.14807216999,30.907623546003876,3.0198114842988737,Uganda,Arua,208551.8613,26.0,"Arua, Uganda"
1552,4285,1398.2730102539062,1901.562744140625,417.35400390625,625.2080078125,674.7795104980469,661.6275024414062,2695.117919921875,1319.541651044573,1149682.45692253,1054834.19404891,717661.33726738,1525172.3714491199,1471769.7473743702,1398402.1270735,1461226.13677993,510310.27497549,34.37593729800031,31.41161457824469,Palestina,Gaza,1706220.414,271.0,"Gaza, Palestina"
1553,4287,2418.009033203125,2029.79296875,1544.2374877929688,1303.8270263671875,1006.7665100097656,728.0769958496094,2359.429931640625,1658.4590105329241,46119.64401476,20052.1635475,35953.13454432,54167.12508769,78531.85361368001,88393.13459184,110285.86282786,19909.843356570003,32.89816483719194,24.084489466631883,Egypt,Aswan,329228.8215,41.0,"Aswan, Egypt"
1554,4288,1105.39697265625,1513.800537109375,712.801025390625,685.3265075683594,435.75775146484375,710.8182373046875,505.8632354736328,902.3081419808525,693119.3457684601,532729.9513325801,428261.67241249,751974.2781797401,714322.19474989,836252.14468148,709734.91651156,770616.96781509,39.718422724534136,47.251245552232106,Russia,Rostov-on-Don,1070468.251,230.0,"Rostov-on-Don, Russia"
